 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
124,HG13E,159.401,49.612,19.042,24.794,110.543,1395.245,1517.679,0,0,123.493,1356.984,1469.216,77.797,98.203,0,0,-51.71,0.131,123.493,7908.234,45.129,0,0,0,4861.982,1,1064,1152,128.29,0,0,0,NaN,123.493
125,HG13E,365.973,37.409,20.107,13.69,97.143,1305.969,1173.332,0,0,285.726,1303.419,1030.492,6.377,286.956,0,0,88.977,0.056,285.726,13690.718,31.762,0,0,0,8417.054,1,1022,1032,88.977,0,0,0,NaN,285.726
126,HG13E,234.223,57.716,39.572,18.293,151.964,1231.999,1796.983,0,0,182.604,1193.738,1714.085,77.797,167.072,0,0,-65.225,0.088,182.604,13518.391,40.124,0,0,0,8311.107,1,936,1344,114.775,0,0,0,NaN,182.604
127,HG13E,172.414,23.34,8.292,15.162,52.855,965.448,1807.186,0,0,134.052,941.216,1744.694,49.739,126.261,0,0,-68.806,0.121,134.052,4024.192,20.534,0,0,0,2474.073,1,738,1368,111.194,0,0,0,NaN,134.052
128,HG13E,427.781,35.409,24.612,10.639,144.375,883.825,1609.505,0,0,334.067,760.115,1497.274,248.695,225.739,0,0,42.215,0.048,334.067,15147.114,27.158,0,0,0,9312.445,1,596,1350,42.215,0,0,0,NaN,334.067
129,HG13E,406.636,38.552,17.518,18.444,118.39,122.435,817.506,0,0,317.654,33.159,686.144,179.826,264,0,0,-55.8,0.051,317.654,15676.716,31.57,0,0,0,9638.045,1,26,538,124.2,0,0,0,NaN,317.654
130,HG13E,115.485,31.864,4.091,25,46,284.405,1066.202,0,0,89.275,239.768,1066.202,90.551,1.275,0,0,0,0.182,89.275,3679.787,31,0,0,0,2262.333,1,188,836,0,0,0,0,NaN,89.275
131,HG13E,123.617,38.153,7.958,24.303,52.077,62.493,1197.564,0,0,95.507,35.71,1158.028,54.841,80.348,0,0,-124.114,0.17,95.507,4716.329,38.962,0,0,0,2899.599,1,28,970,55.886,0,0,0,NaN,95.507
132,HG13E,258.621,20.455,4.252,10.333,32.135,519.072,1100.636,0,0,201.523,418.318,1099.361,202.782,3.826,0,0,0.725,0.08,201.523,5290.054,20.764,0,0,0,3252.325,1,328,864,0.725,0,0,0,NaN,201.523
133,HG13E,121.991,23.127,5.4,14.489,37.656,622.376,828.985,0,0,94.066,586.666,798.376,72.696,62.493,0,0,40.601,0.173,94.066,2821.235,22.183,0,0,0,1734.495,1,460,674,40.601,0,0,0,NaN,94.066
134,HG13E,139.883,41.128,20.305,13.667,125.9,607.072,575.188,0,0,108.967,561.159,545.854,93.101,59.942,0,0,-32.574,0.148,108.967,5753.068,35.439,0,0,0,3536.987,1,440,428,147.426,0,0,0,NaN,108.967
